Lab,Experimenter,Drug for Plate,Drug for Plate Concentration,Drug for plate concentration units,Worm Species,Worm Strain from plate,Worm strain thaw date,Start Date,Plate_Title,PlateID,Age at Death,Dead,Censor,Reason for Censor,Temperature,DeathNoCen,Experiment Name,Experimenter for observation,Plate Position,scanner name,Story Board Annotator,model file,Experiment Name for Plate,Total,Compound_Conc,compound_vector,Duration_Not_Moving_Fast,AgeofAdult,Experiment Conditions,Enviromental Conditions,Subset,Group,Group
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,10,0,1,lost,20,,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,0,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,10,0,1,lost,20,,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,0,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,7,1,0,,20,7,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,19,1,0,,20,19,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,12,0,1,lost,20,,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,0,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,12,0,1,lost,20,,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,0,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,12,0,1,lost,20,,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,0,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,26,1,0,,20,26,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,26,1,0,,20,26,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,24,1,0,,20,24,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,24,1,0,,20,24,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,31,1,0,,20,31,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,31,1,0,,20,31,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,50,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_50UM_2,50060125,31,1,0,,20,31,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_50ΜM,_0ΜM - NDGA_50ΜM = 0,,,,,D,N2_PD1073~NDGA~50~D,N2_PD1073~NDGA~50~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,10,0,1,lost,20,,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,0,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,7,1,0,,20,7,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,4,0,1,bagged,20,,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,0,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,17,1,0,,20,17,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,14,1,0,,20,14,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,12,1,0,,20,12,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,24,1,0,,20,24,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,24,1,0,,20,24,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,24,1,0,,20,24,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,24,1,0,,20,24,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,21,1,0,,20,21,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,19,1,0,,20,19,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,19,1,0,,20,19,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,19,1,0,,20,19,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,19,1,0,,20,19,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,28,1,0,,20,28,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
PHILLIPS,COLEMAN-HULBERT_A,NDGA,100,μM,C_ELEGANS,N2_PD1073,,04/15/2016,N2_PD1073_NDGA_100UM_2,50060130,28,1,0,,20,28,PS_041516_ACH,COLEMAN-HULBERT_A,,,,,PS_041516_ACH,,NDGA_100ΜM,_0ΜM - NDGA_100ΜM = 0,,,,,D,N2_PD1073~NDGA~100~D,N2_PD1073~NDGA~100~D
